Ad schedule day and hour report
1 October 2025 - 31 December 2025
Day of the week,Hour of the day,Campaign,Currency code,Avg. CPM,Impr.,Interactions,Interaction rate,Avg. cost,Cost,Conv. rate,Conversions,Cost / conv.
Wednesday,3,PMAX | shopping | EU | EN,EUR,0.00,515,0,0.00%,0,0.00,0.00%,0.00,0.00
Thursday,7,S | General | NL,EUR,77.08,100,6,6.00%,1.28,7.71,13.89%,0.83,9.25
Wednesday,6,S | General | NL,EUR,133.98,86,9,10.47%,1.28,11.52,0.00%,0.00,0.00
Monday,20,S | General | NL,EUR,90.88,325,25,7.69%,1.18,29.54,8.00%,2.00,14.77
Sunday,14,S | General | NL,EUR,74.01,251,18,7.17%,1.03,18.58,8.33%,1.50,12.38
Wednesday,7,S | General | EU | DE,EUR,63.19,47,4,8.51%,0.74,2.97,0.00%,0.00,0.00
Wednesday,10,S | General | EU | DE,EUR,206.46,58,4,6.90%,2.99,11.97,25.00%,1.00,11.97
Sunday,18,S | General | EU | DE,EUR,39.38,48,3,6.25%,0.63,1.89,0.00%,0.00,0.00
Sunday,23,S | General | EU | DE,EUR,48.10,21,1,4.76%,1.01,1.01,0.00%,0.00,0.00
Friday,23,S | Brand | UK,EUR,5.00,2,1,50.00%,0.01,0.01,0.00%,0.00,0.00
Friday,14,S | Brand | EU | EN,EUR,180.00,1,1,100.00%,0.18,0.18,0.00%,0.00,0.00
Tuesday,0,S | Brand | EU | EN,EUR,10.00,1,1,100.00%,0.01,0.01,0.00%,0.00,0.00
Friday,4,PMax | Rem | EU | EN,EUR,3.25,217,22,10.14%,0.03,0.71,0.00%,0.00,0.00
Friday,6,PMax | Rem | EU | EN,EUR,3.33,301,23,7.64%,0.04,1.00,0.00%,0.00,0.00
Sunday,12,PMax | Rem | EU | EN,EUR,6.01,805,56,6.96%,0.09,4.83,0.00%,0.00,0.00
Wednesday,16,S | General | EU | FR,EUR,55.66,17,2,11.76%,0.47,0.95,0.00%,0.00,0.00
Monday,17,S | General | EU | FR,EUR,114.87,23,4,17.39%,0.66,2.64,0.00%,0.00,0.00
Sunday,21,S | General | EU | FR,EUR,61.43,14,2,14.29%,0.43,0.86,0.00%,0.00,0.00
Friday,22,S | Brand | EU | DE,EUR,171.82,11,2,18.18%,0.95,1.89,0.00%,0.00,0.00
Thursday,18,S | Brand | EU | DE,EUR,0.68,10,1,10.00%,0.01,0.01,0.00%,0.00,0.00
Saturday,15,PMax | Rem | NL | New,EUR,13.24,"1,618",81,5.01%,0.26,21.42,2.47%,2.00,10.71
Friday,6,PMax | Rem | NL | New,EUR,15.81,724,39,5.39%,0.29,11.45,0.00%,0.00,0.00
Thursday,4,PMax | Rem | NL | New,EUR,6.48,111,10,9.01%,0.07,0.72,0.00%,0.00,0.00
Thursday,17,PMax | Rem | NL | New,EUR,9.91,"2,367",136,5.75%,0.17,23.45,0.00%,0.00,0.00
Wednesday,23,PMax | Rem | NL | New,EUR,7.21,"2,028",89,4.39%,0.16,14.62,0.00%,0.00,0.00
Tuesday,5,PMax | Rem | NL | New,EUR,13.03,277,21,7.58%,0.17,3.61,0.00%,0.00,0.00
Monday,7,PMax | Rem | NL | New,EUR,14.10,"1,221",73,5.98%,0.24,17.22,0.00%,0.00,0.00
Monday,8,PMax | Rem | NL | New,EUR,9.64,"1,659",75,4.52%,0.21,15.99,0.00%,0.00,0.00
Sunday,6,PMax | Rem | NL | New,EUR,21.14,294,17,5.78%,0.37,6.22,0.00%,0.00,0.00
Saturday,22,S | General | EU | EN,EUR,52.75,129,8,6.20%,0.85,6.80,0.00%,0.00,0.00
Wednesday,4,S | General | EU | EN,EUR,73.33,9,1,11.11%,0.66,0.66,0.00%,0.00,0.00
Sunday,8,S | General | EU | EN,EUR,14.22,102,2,1.96%,0.73,1.45,0.00%,0.00,0.00
Monday,8,Rem | EU | EN,EUR,0.52,98,2,2.04%,0.03,0.05,0.00%,0.00,0.00
Saturday,7,Rem | EU | DE,EUR,112.35,9,1,11.11%,1.01,1.01,0.00%,0.00,0.00
Saturday,17,Rem | EU | DE,EUR,5.63,48,1,2.08%,0.27,0.27,0.00%,0.00,0.00
Saturday,23,Rem | EU | DE,EUR,7.81,101,2,1.98%,0.39,0.79,0.00%,0.00,0.00
Saturday,0,Rem | NL,EUR,38.37,49,1,2.04%,1.88,1.88,0.00%,0.00,0.00
Friday,22,Rem | NL,EUR,10.28,156,2,1.28%,0.80,1.60,0.00%,0.00,0.00
Thursday,6,Rem | NL,EUR,26.52,116,2,1.72%,1.54,3.08,0.00%,0.00,0.00
Saturday,6,PMax | Rem | FR,EUR,9.11,96,8,8.33%,0.11,0.87,0.00%,0.00,0.00
Wednesday,3,PMax | Rem | FR,EUR,3.10,23,4,17.39%,0.02,0.07,0.00%,0.00,0.00
Monday,21,PMax | Rem | FR,EUR,8.40,239,17,7.11%,0.12,2.01,0.00%,0.00,0.00
Saturday,15,S | General | UK,EUR,86.58,76,8,10.53%,0.82,6.58,0.00%,0.00,0.00
Friday,1,S | General | UK,EUR,72.00,17,3,17.65%,0.41,1.22,0.00%,0.00,0.00
Wednesday,15,S | General | UK,EUR,105.59,68,8,11.76%,0.90,7.18,0.00%,0.00,0.00
Wednesday,18,S | General | UK,EUR,65.34,67,7,10.45%,0.63,4.38,0.00%,0.00,0.00
Saturday,20,S | Brand | NL,EUR,38.05,52,12,23.08%,0.16,1.98,16.67%,2.00,0.99
Saturday,21,S | Brand | NL,EUR,33.33,36,16,44.44%,0.07,1.20,6.25%,1.00,1.20
Wednesday,0,S | Brand | NL,EUR,58.68,10,5,50.00%,0.12,0.59,30.00%,1.50,0.39
Wednesday,17,S | Brand | NL,EUR,117.27,22,8,36.36%,0.32,2.58,0.00%,0.00,0.00
Monday,1,S | Brand | NL,EUR,5.00,2,1,50.00%,0.01,0.01,0.00%,0.00,0.00
Monday,8,S | Brand | NL,EUR,198.05,17,6,35.29%,0.56,3.37,16.67%,1.00,3.37
Saturday,17,PMax | Rem | DE,EUR,21.06,445,14,3.15%,0.67,9.37,0.00%,0.00,0.00
Tuesday,18,PMax | Rem | DE,EUR,7.98,"1,924",52,2.70%,0.30,15.36,0.00%,0.00,0.00
Friday,23,PMax | Rem | UK,EUR,18.36,297,11,3.70%,0.50,5.45,0.00%,0.00,0.00
Thursday,8,PMax | Rem | UK,EUR,10.73,118,5,4.24%,0.25,1.27,0.00%,0.00,0.00
Wednesday,13,PMax | Rem | UK,EUR,18.06,288,23,7.99%,0.23,5.20,0.00%,0.00,0.00
Tuesday,1,PMax | Rem | UK,EUR,1.42,"1,085",76,7.00%,0.02,1.55,0.00%,0.00,0.00
Tuesday,4,PMax | Rem | UK,EUR,0.45,"1,528",37,2.42%,0.02,0.68,0.00%,0.00,0.00
Sunday,3,PMax | Rem | UK,EUR,1.36,426,5,1.17%,0.12,0.58,0.00%,0.00,0.00
Saturday,14,Rem | EU | FR,EUR,0.90,16,1,6.25%,0.01,0.01,0.00%,0.00,0.00
Sunday,1,Rem | EU | FR,EUR,2.87,23,2,8.70%,0.03,0.07,0.00%,0.00,0.00
Thursday,21,PMAX | shopping | EU | EN,EUR,24.14,111,1,0.90%,2.68,2.68,0.00%,0.00,0.00
Monday,8,PMAX | shopping | EU | EN,EUR,1.40,79,1,1.27%,0.11,0.11,0.00%,0.00,0.00
Tuesday,2,S | General | EU | DE,EUR,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Tuesday,4,S | Brand | EU | DE,EUR,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Saturday,4,Rem | EU | EN,EUR,0.00,7,0,0.00%,0,0.00,0.00%,0.00,0.00
Monday,4,Rem | EU | EN,EUR,0.00,7,0,0.00%,0,0.00,0.00%,0.00,0.00
Saturday,1,Rem | EU | DE,EUR,0.00,24,0,0.00%,0,0.00,0.00%,0.00,0.00
Monday,20,Rem | EU | DE,EUR,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Sunday,3,PMax | Rem | FR,EUR,0.00,52,0,0.00%,0,0.00,0.00%,0.00,0.00
Sunday,5,PMax | Rem | DE,EUR,0.00,53,0,0.00%,0,0.00,0.00%,0.00,0.00
Thursday,5,PMax | Rem | UK,EUR,0.37,35,0,0.00%,0,0.01,0.00%,0.00,0.00
Saturday,6,PMax | Rem | EU | EN,EUR,5.45,313,26,8.31%,0.07,1.71,0.00%,0.00,0.00
Thursday,10,PMax | Rem | EU | EN,EUR,10.66,740,45,6.08%,0.18,7.89,0.00%,0.00,0.00
Wednesday,11,PMax | Rem | EU | EN,EUR,15.23,976,62,6.35%,0.24,14.87,0.00%,0.00,0.00
Wednesday,12,PMax | Rem | EU | EN,EUR,18.31,941,65,6.91%,0.27,17.23,0.00%,0.00,0.00
Tuesday,2,PMax | Rem | EU | EN,EUR,19.77,151,27,17.88%,0.11,2.99,0.00%,0.00,0.00
Tuesday,14,PMax | Rem | EU | EN,EUR,9.64,938,62,6.61%,0.15,9.04,0.00%,0.00,0.00
Monday,9,PMax | Rem | EU | EN,EUR,8.62,"1,507",42,2.79%,0.31,12.99,0.00%,0.00,0.00
Sunday,15,PMax | Rem | EU | EN,EUR,9.07,955,59,6.18%,0.15,8.66,0.00%,0.00,0.00
Tuesday,9,S | Brand | EU | FR,EUR,10.00,1,1,100.00%,0.01,0.01,0.00%,0.00,0.00
Saturday,12,S | General | UK,EUR,176.14,94,14,14.89%,1.18,16.56,0.00%,0.00,0.00
Tuesday,12,S | General | UK,EUR,119.26,69,11,15.94%,0.75,8.23,0.00%,0.00,0.00
Saturday,10,S | Brand | EU | DE,EUR,0.56,18,1,5.56%,0.01,0.01,0.00%,0.00,0.00
Thursday,8,S | Brand | EU | DE,EUR,66.82,22,4,18.18%,0.37,1.47,0.00%,0.00,0.00
Sunday,18,S | Brand | EU | DE,EUR,228.33,18,3,16.67%,1.37,4.11,33.33%,1.00,4.11
Friday,7,PMax | Rem | NL | New,EUR,11.02,"1,417",71,5.01%,0.22,15.61,1.41%,1.00,15.61
Wednesday,21,PMax | Rem | NL | New,EUR,13.16,"2,921",114,3.90%,0.34,38.43,0.01%,0.02,2427.27
Tuesday,10,S | General | EU | EN,EUR,56.98,86,9,10.47%,0.54,4.90,0.00%,0.00,0.00
Sunday,15,S | General | EU | EN,EUR,46.25,96,5,5.21%,0.89,4.44,0.00%,0.00,0.00
Sunday,21,S | General | EU | EN,EUR,44.27,121,10,8.26%,0.54,5.36,10.00%,1.00,5.36
Sunday,9,Rem | EU | EN,EUR,21.98,121,2,1.65%,1.33,2.66,0.00%,0.00,0.00
Saturday,10,Rem | NL,EUR,6.61,221,1,0.45%,1.46,1.46,0.00%,0.00,0.00
Friday,12,Rem | NL,EUR,16.62,114,5,4.39%,0.38,1.89,0.00%,0.00,0.00
Thursday,8,PMax | Rem | FR,EUR,1.88,167,9,5.39%,0.03,0.31,0.00%,0.00,0.00
Tuesday,3,PMax | Rem | FR,EUR,0.43,61,2,3.28%,0.01,0.03,0.00%,0.00,0.00
Monday,2,PMax | Rem | FR,EUR,5.69,65,5,7.69%,0.07,0.37,0.00%,0.00,0.00
Friday,13,S | Brand | NL,EUR,220.74,28,13,46.43%,0.48,6.18,30.77%,4.00,1.55
Thursday,14,S | Brand | NL,EUR,110.53,19,7,36.84%,0.30,2.10,0.00%,0.00,0.00
Thursday,16,S | Brand | NL,EUR,83.34,14,5,35.71%,0.23,1.17,0.00%,0.00,0.00
Sunday,16,S | Brand | NL,EUR,67.50,24,11,45.83%,0.15,1.62,27.27%,3.00,0.54
Sunday,23,S | Brand | NL,EUR,114.67,15,6,40.00%,0.29,1.72,33.33%,2.00,0.86
Sunday,3,PMax | Rem | DE,EUR,0.85,38,5,13.16%,0.01,0.03,0.00%,0.00,0.00
Wednesday,11,PMax | Rem | UK,EUR,8.74,223,7,3.14%,0.28,1.95,0.00%,0.00,0.00
Tuesday,13,PMax | Rem | UK,EUR,0.92,"4,830",79,1.64%,0.06,4.46,0.00%,0.00,0.00
Monday,21,PMax | Rem | UK,EUR,2.95,865,38,4.39%,0.07,2.56,0.00%,0.00,0.00
Sunday,18,PMax | Rem | UK,EUR,3.42,"1,289",30,2.33%,0.15,4.41,0.00%,0.00,0.00
Sunday,8,Rem | EU | FR,EUR,10.01,243,3,1.23%,0.81,2.43,0.00%,0.00,0.00
Friday,0,PMAX | shopping | EU | EN,EUR,0.22,"49,307",124,0.25%,0.09,11.02,0.00%,0.00,0.00
Thursday,15,PMAX | shopping | EU | EN,EUR,11.09,68,2,2.94%,0.38,0.75,0.00%,0.00,0.00
Sunday,23,PMAX | shopping | EU | EN,EUR,1.32,46,1,2.17%,0.06,0.06,0.00%,0.00,0.00
Friday,6,S | General | EU | FR,EUR,0.00,7,0,0.00%,0,0.00,0.00%,0.00,0.00
Tuesday,15,S | General | EU | FR,EUR,0.00,17,0,0.00%,0,0.00,0.00%,0.00,0.00
Thursday,5,S | Brand | EU | DE,EUR,0.00,2,0,0.00%,0,0.00,0.00%,0.00,0.00
Tuesday,23,S | Brand | EU | DE,EUR,0.00,3,0,0.00%,0,0.00,0.00%,0.00,0.00
Monday,8,S | Brand | EU | DE,EUR,0.00,6,0,0.00%,0,0.00,0.00%,0.00,0.00
Tuesday,4,Rem | EU | DE,EUR,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Saturday,1,Rem | NL,EUR,0.00,35,0,0.00%,0,0.00,0.00%,0.00,0.00
Thursday,12,Rem | NL,EUR,0.00,79,0,0.00%,0,0.00,0.00%,0.00,0.00
Wednesday,4,Rem | NL,EUR,0.00,6,0,0.00%,0,0.00,0.00%,0.00,0.00
Wednesday,15,Rem | NL,EUR,0.00,28,0,0.00%,0,0.00,0.00%,0.00,0.00
Wednesday,17,Rem | NL,EUR,0.00,132,0,0.00%,0,0.00,0.00%,0.00,0.00
Monday,1,Rem | NL,EUR,0.00,8,0,0.00%,0,0.00,0.00%,0.00,0.00
Saturday,20,Rem | EU | FR,EUR,0.00,75,0,0.00%,0,0.00,0.00%,0.00,0.00
Saturday,8,S | General | UK,EUR,49.80,51,2,3.92%,1.27,2.54,0.00%,0.00,0.00
Friday,0,S | General | UK,EUR,34.00,50,3,6.00%,0.57,1.70,0.00%,0.00,0.00
Wednesday,14,S | General | UK,EUR,67.45,55,2,3.64%,1.86,3.71,0.00%,0.00,0.00
Wednesday,20,S | General | UK,EUR,160.52,73,13,17.81%,0.90,11.72,0.00%,0.00,0.00
Monday,3,S | General | UK,EUR,111.00,10,2,20.00%,0.56,1.11,0.00%,0.00,0.00
Monday,16,S | General | UK,EUR,105.67,48,6,12.50%,0.85,5.07,16.67%,1.00,5.07
Sunday,13,S | General | UK,EUR,140.27,83,10,12.05%,1.16,11.64,0.00%,0.00,0.00
Sunday,17,S | General | UK,EUR,53.58,95,5,5.26%,1.02,5.09,0.00%,0.00,0.00
Saturday,18,S | Brand | EU | DE,EUR,198.89,9,1,11.11%,1.79,1.79,0.00%,0.00,0.00
Monday,18,S | Brand | EU | DE,EUR,87.23,12,3,25.00%,0.35,1.05,33.33%,1.00,1.05
Saturday,6,PMax | Rem | NL | New,EUR,14.83,240,13,5.42%,0.27,3.56,7.69%,1.00,3.56
Thursday,16,PMax | Rem | NL | New,EUR,8.84,"2,455",128,5.21%,0.17,21.70,0.00%,0.00,0.00
Wednesday,10,PMax | Rem | NL | New,EUR,17.15,"1,760",90,5.11%,0.34,30.18,1.11%,1.00,30.18
Tuesday,12,PMax | Rem | NL | New,EUR,10.29,"2,869",134,4.67%,0.22,29.52,0.75%,1.00,29.52
Saturday,23,S | General | EU | EN,EUR,21.65,91,5,5.49%,0.39,1.97,0.00%,0.00,0.00
Thursday,18,S | General | EU | EN,EUR,21.20,88,5,5.68%,0.37,1.87,0.00%,0.00,0.00
Wednesday,18,S | General | EU | EN,EUR,26.85,89,4,4.49%,0.60,2.39,0.00%,0.00,0.00
Monday,5,S | General | EU | EN,EUR,10.00,27,1,3.70%,0.27,0.27,0.00%,0.00,0.00
Friday,23,Rem | EU | EN,EUR,3.74,33,1,3.03%,0.12,0.12,0.00%,0.00,0.00
Friday,13,Rem | NL,EUR,5.30,103,1,0.97%,0.55,0.55,0.00%,0.00,0.00
Friday,16,PMax | Rem | FR,EUR,1.96,"2,723",55,2.02%,0.10,5.34,0.00%,0.00,0.00
Thursday,4,PMax | Rem | FR,EUR,4.62,13,2,15.38%,0.03,0.06,0.00%,0.00,0.00
Thursday,15,PMax | Rem | FR,EUR,3.98,224,18,8.04%,0.05,0.89,0.00%,0.00,0.00
Tuesday,14,PMax | Rem | FR,EUR,6.26,293,17,5.80%,0.11,1.83,0.00%,0.00,0.00
Tuesday,20,PMax | Rem | FR,EUR,4.88,251,22,8.76%,0.06,1.23,0.00%,0.00,0.00
Saturday,14,S | General | NL,EUR,92.27,214,18,8.41%,1.10,19.75,11.11%,2.00,9.87
Friday,14,S | General | NL,EUR,141.60,177,14,7.91%,1.79,25.06,8.46%,1.18,21.15
Thursday,5,S | General | NL,EUR,417.00,24,4,16.67%,2.50,10.01,0.00%,0.00,0.00
Thursday,12,S | General | NL,EUR,143.05,159,19,11.95%,1.20,22.75,0.00%,0.00,0.00
Wednesday,22,S | General | NL,EUR,90.61,212,14,6.60%,1.37,19.21,0.00%,0.00,0.00
Tuesday,0,S | General | NL,EUR,44.43,29,1,3.45%,1.29,1.29,0.00%,0.00,0.00
Sunday,15,S | General | NL,EUR,126.91,202,17,8.42%,1.51,25.64,0.00%,0.00,0.00
Saturday,20,S | General | EU | DE,EUR,89.62,52,5,9.62%,0.93,4.66,0.00%,0.00,0.00
Friday,4,S | Brand | EU | EN,EUR,911.89,2,1,50.00%,1.82,1.82,0.00%,0.00,0.00
Wednesday,7,S | Brand | EU | EN,EUR,540.00,2,1,50.00%,1.08,1.08,0.00%,0.00,0.00
Saturday,4,PMax | Rem | EU | EN,EUR,10.65,154,12,7.79%,0.14,1.64,0.00%,0.00,0.00
Saturday,16,PMax | Rem | EU | EN,EUR,4.00,"4,491",116,2.58%,0.15,17.96,0.00%,0.00,0.00
Saturday,17,PMax | Rem | EU | EN,EUR,3.08,"4,256",123,2.89%,0.11,13.10,0.00%,0.00,0.00
Friday,23,PMax | Rem | EU | EN,EUR,6.50,"1,338",67,5.01%,0.13,8.70,0.00%,0.00,0.00
Thursday,8,PMax | Rem | EU | EN,EUR,6.61,660,54,8.18%,0.08,4.36,1.85%,1.00,4.36
Thursday,13,PMax | Rem | EU | EN,EUR,8.85,637,41,6.44%,0.14,5.64,2.44%,1.00,5.64
Tuesday,22,PMax | Rem | EU | EN,EUR,11.64,"1,605",118,7.35%,0.16,18.68,0.85%,1.00,18.68
Friday,22,S | General | EU | FR,EUR,50.00,29,2,6.90%,0.73,1.45,0.00%,0.00,0.00
Wednesday,23,S | General | EU | FR,EUR,197.14,14,2,14.29%,1.38,2.76,50.00%,1.00,2.76
Sunday,10,S | General | EU | FR,EUR,77.42,38,3,7.89%,0.98,2.94,0.00%,0.00,0.00
Thursday,6,PMax | Rem | DE,EUR,16.44,271,13,4.80%,0.34,4.46,0.00%,0.00,0.00
Monday,9,PMax | Rem | UK,EUR,4.85,"1,439",30,2.08%,0.23,6.98,0.00%,0.00,0.00
Sunday,14,PMax | Rem | UK,EUR,10.95,755,18,2.38%,0.46,8.27,0.00%,0.00,0.00
Saturday,18,Rem | EU | FR,EUR,38.36,127,3,2.36%,1.62,4.87,0.00%,0.00,0.00
Friday,2,PMAX | shopping | EU | EN,EUR,0.27,380,1,0.26%,0.10,0.10,0.00%,0.00,0.00
Friday,20,PMAX | shopping | EU | EN,EUR,3.21,171,4,2.34%,0.14,0.55,0.00%,0.00,0.00
Tuesday,7,PMAX | shopping | EU | EN,EUR,0.18,"9,037",31,0.34%,0.05,1.63,0.00%,0.00,0.00
Tuesday,13,PMAX | shopping | EU | EN,EUR,0.15,"42,017",163,0.39%,0.04,6.46,0.00%,0.00,0.00
Sunday,9,PMAX | shopping | EU | EN,EUR,0.24,993,3,0.30%,0.08,0.24,0.00%,0.00,0.00
Monday,2,S | General | UK,EUR,0.00,14,0,0.00%,0,0.00,0.00%,0.00,0.00
Thursday,14,S | Brand | EU | DE,EUR,0.00,12,0,0.00%,0,0.00,0.00%,0.00,0.00
Wednesday,4,S | Brand | EU | DE,EUR,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Friday,6,S | General | EU | EN,EUR,0.00,20,0,0.00%,0,0.00,0.00%,0.00,0.00
Saturday,4,Rem | NL,EUR,0.00,24,0,0.00%,0,0.00,0.00%,0.00,0.00
Wednesday,12,Rem | NL,EUR,0.00,90,0,0.00%,0,0.00,0.00%,0.00,0.00
Tuesday,11,Rem | NL,EUR,0.00,100,0,0.00%,0,0.00,0.00%,0.00,0.00
Wednesday,4,S | General | NL,EUR,0.00,8,0,0.00%,0,0.00,0.00%,0.00,0.00
Saturday,3,S | General | EU | DE,EUR,0.00,4,0,0.00%,0,0.00,0.00%,0.00,0.00
Sunday,8,S | Brand | EU | EN,EUR,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Thursday,1,S | General | EU | FR,EUR,0.00,9,0,0.00%,0,0.00,0.00%,0.00,0.00
Tuesday,21,PMAX | shopping | EU | EN,EUR,0.00,104,0,0.00%,0,0.00,0.00%,0.00,0.00
Thursday,20,S | General | UK,EUR,54.52,70,5,7.14%,0.76,3.82,0.00%,0.00,0.00
Monday,18,S | General | UK,EUR,30.70,43,1,2.33%,1.32,1.32,100.00%,1.00,1.32
Saturday,12,S | Brand | EU | DE,EUR,1.00,10,1,10.00%,0.01,0.01,0.00%,0.00,0.00
Monday,7,S | Brand | EU | DE,EUR,1426.25,8,2,25.00%,5.71,11.41,0.00%,0.00,0.00
Sunday,21,S | Brand | EU | DE,EUR,90.95,21,2,9.52%,0.96,1.91,50.00%,1.00,1.91
Friday,12,PMax | Rem | NL | New,EUR,15.23,"1,506",60,3.98%,0.38,22.94,1.67%,1.00,22.94
Thursday,19,PMax | Rem | NL | New,EUR,16.13,"1,989",90,4.52%,0.36,32.08,1.37%,1.23,26.05
Wednesday,1,PMax | Rem | NL | New,EUR,5.62,342,20,5.85%,0.10,1.92,0.00%,0.00,0.00
Tuesday,1,PMax | Rem | NL | New,EUR,8.61,348,13,3.74%,0.23,3.00,0.00%,0.00,0.00
Monday,20,PMax | Rem | NL | New,EUR,14.04,"2,797",123,4.40%,0.32,39.28,2.44%,3.00,13.09
Sunday,14,PMax | Rem | NL | New,EUR,12.06,"2,265",119,5.25%,0.23,27.31,0.42%,0.50,54.62
Friday,17,S | General | EU | EN,EUR,16.38,99,5,5.05%,0.32,1.62,0.00%,0.00,0.00
Monday,4,S | General | EU | EN,EUR,101.18,17,1,5.88%,1.72,1.72,0.00%,0.00,0.00
Saturday,8,Rem | EU | EN,EUR,10.85,79,2,2.53%,0.43,0.86,0.00%,0.00,0.00
Friday,21,Rem | EU | EN,EUR,2.46,58,1,1.72%,0.14,0.14,0.00%,0.00,0.00
Friday,3,Rem | EU | DE,EUR,27.68,12,2,16.67%,0.17,0.33,0.00%,0.00,0.00
Friday,14,Rem | EU | DE,EUR,0.79,19,1,5.26%,0.01,0.01,0.00%,0.00,0.00
Thursday,10,Rem | EU | DE,EUR,1.10,37,3,8.11%,0.01,0.04,0.00%,0.00,0.00
Wednesday,7,Rem | NL,EUR,8.77,211,1,0.47%,1.85,1.85,0.00%,0.00,0.00
Friday,17,PMax | Rem | FR,EUR,2.59,"3,951",94,2.38%,0.11,10.23,0.00%,0.00,0.00
Friday,19,PMax | Rem | FR,EUR,0.72,996,22,2.21%,0.03,0.72,0.00%,0.00,0.00
Friday,23,PMax | Rem | FR,EUR,11.00,291,8,2.75%,0.40,3.20,0.00%,0.00,0.00
Thursday,3,PMax | Rem | FR,EUR,2.90,24,8,33.33%,0.01,0.07,0.00%,0.00,0.00
Tuesday,13,PMax | Rem | FR,EUR,9.86,390,13,3.33%,0.30,3.85,0.00%,0.00,0.00
Tuesday,19,PMax | Rem | FR,EUR,7.74,184,17,9.24%,0.08,1.42,0.00%,0.00,0.00
Monday,6,PMax | Rem | FR,EUR,2.07,68,2,2.94%,0.07,0.14,0.00%,0.00,0.00
Thursday,2,S | General | NL,EUR,210.00,10,2,20.00%,1.05,2.10,0.00%,0.00,0.00
Tuesday,4,S | General | NL,EUR,182.00,5,1,20.00%,0.91,0.91,0.00%,0.00,0.00
Sunday,4,S | General | NL,EUR,81.25,8,1,12.50%,0.65,0.65,0.00%,0.00,0.00
Wednesday,13,S | General | EU | DE,EUR,67.69,39,2,5.13%,1.32,2.64,0.00%,0.00,0.00
Tuesday,16,S | General | EU | DE,EUR,140.25,32,2,6.25%,2.24,4.49,0.00%,0.00,0.00
Monday,6,S | General | EU | DE,EUR,50.00,25,1,4.00%,1.25,1.25,0.00%,0.00,0.00
Saturday,21,S | Brand | EU | EN,EUR,10.00,1,1,100.00%,0.01,0.01,0.00%,0.00,0.00
Saturday,21,PMax | Rem | EU | EN,EUR,8.11,"1,511",96,6.35%,0.13,12.25,0.00%,0.00,0.00
Friday,20,PMax | Rem | EU | EN,EUR,10.15,"1,288",74,5.75%,0.18,13.07,1.35%,1.00,13.07
Thursday,19,PMax | Rem | EU | EN,EUR,8.72,"1,731",91,5.26%,0.17,15.10,0.00%,0.00,0.00
Wednesday,2,PMax | Rem | EU | EN,EUR,4.95,251,21,8.37%,0.06,1.24,0.00%,0.00,0.00
Wednesday,13,PMax | Rem | EU | EN,EUR,17.05,"1,176",110,9.35%,0.18,20.05,0.91%,1.00,20.05
Saturday,13,S | General | EU | FR,EUR,67.69,26,2,7.69%,0.88,1.76,0.00%,0.00,0.00
Thursday,11,S | Brand | NL,EUR,31.61,26,8,30.77%,0.10,0.82,0.00%,0.00,0.00
Thursday,17,S | Brand | NL,EUR,98.75,8,2,25.00%,0.40,0.79,0.00%,0.00,0.00
Thursday,21,S | Brand | NL,EUR,4.17,12,5,41.67%,0.01,0.05,20.00%,1.00,0.05
Monday,19,S | Brand | NL,EUR,69.78,37,15,40.54%,0.17,2.58,13.33%,2.00,1.29
Saturday,1,PMax | Rem | DE,EUR,6.39,152,8,5.26%,0.12,0.97,0.00%,0.00,0.00
Friday,21,PMax | Rem | DE,EUR,3.84,"2,801",27,0.96%,0.40,10.74,0.00%,0.00,0.00
Thursday,15,PMax | Rem | DE,EUR,27.79,529,19,3.59%,0.77,14.70,0.00%,0.00,0.00
Monday,12,PMax | Rem | DE,EUR,5.60,281,6,2.14%,0.26,1.57,0.00%,0.00,0.00
Friday,21,PMax | Rem | UK,EUR,10.87,467,13,2.78%,0.39,5.08,0.00%,0.00,0.00
Thursday,0,PMax | Rem | UK,EUR,14.44,191,14,7.33%,0.20,2.76,0.00%,0.00,0.00
Wednesday,0,PMax | Rem | UK,EUR,5.04,"1,520",129,8.49%,0.06,7.66,0.00%,0.00,0.00
Wednesday,20,PMax | Rem | UK,EUR,58.73,268,15,5.60%,1.05,15.74,13.33%,2.00,7.87
Sunday,11,PMax | Rem | UK,EUR,6.47,675,13,1.93%,0.34,4.37,0.00%,0.00,0.00
Saturday,15,Rem | EU | FR,EUR,1.81,51,5,9.80%,0.02,0.09,0.00%,0.00,0.00
Friday,21,Rem | EU | FR,EUR,103.01,37,3,8.11%,1.27,3.81,0.00%,0.00,0.00
Monday,7,Rem | EU | FR,EUR,49.30,71,2,2.82%,1.75,3.50,0.00%,0.00,0.00
Monday,9,Rem | EU | FR,EUR,29.29,42,1,2.38%,1.23,1.23,0.00%,0.00,0.00
Saturday,0,PMAX | shopping | EU | EN,EUR,0.22,"14,528",55,0.38%,0.06,3.16,0.00%,0.00,0.00
